No,time,src_ip,dst_ip,src_mac,dst_mac,protocol,src_port,dst_port,eth_type,flag,frame_len,Src_host_count,Src_ARP_count,Src_ICMP_count,Src_IGMP_count,Src_TCP_count,Src_UDP_count,diff_proto_rate,Diff_dest_port,TCP,UDP,ICMP,IGMP,ARP,label
1957,"Jun 14, 2022 18:55:49.381659000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,940,206,125,125,609,0,3,15,0,0,1,0,0,0
1958,"Jun 14, 2022 18:55:50.381528000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,223,8,0,0,184,31,3,1,0,1,0,0,0,0
1959,"Jun 14, 2022 18:55:50.381548000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,941,206,126,126,609,0,3,15,0,0,1,0,0,0
1960,"Jun 14, 2022 18:55:51.381540000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,224,8,0,0,184,32,3,1,0,1,0,0,0,0
1961,"Jun 14, 2022 18:55:51.381559000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,942,206,127,127,609,0,3,15,0,0,1,0,0,0
1962,"Jun 14, 2022 18:55:52.381741000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,225,8,0,0,184,33,3,1,0,1,0,0,0,0
1963,"Jun 14, 2022 18:55:52.381760000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,943,206,128,128,609,0,3,15,0,0,1,0,0,0
1964,"Jun 14, 2022 18:55:53.381741000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,226,8,0,0,184,34,3,1,0,1,0,0,0,0
1965,"Jun 14, 2022 18:55:53.381760000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,944,206,129,129,609,0,3,15,0,0,1,0,0,0
1966,"Jun 14, 2022 18:55:54.381752000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,227,8,0,0,184,35,3,1,0,1,0,0,0,0
1967,"Jun 14, 2022 18:55:54.381789000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,945,206,130,130,609,0,3,15,0,0,1,0,0,0
1968,"Jun 14, 2022 18:55:55.381775000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,228,8,0,0,184,36,3,1,0,1,0,0,0,0
1969,"Jun 14, 2022 18:55:55.381818000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,946,206,131,131,609,0,3,15,0,0,1,0,0,0
1970,"Jun 14, 2022 18:55:56.381753000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,229,8,0,0,184,37,3,1,0,1,0,0,0,0
1971,"Jun 14, 2022 18:55:56.381772000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,947,206,132,132,609,0,3,15,0,0,1,0,0,0
1972,"Jun 14, 2022 18:55:57.381752000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,230,8,0,0,184,38,3,1,0,1,0,0,0,0
1973,"Jun 14, 2022 18:55:57.381770000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,948,206,133,133,609,0,3,15,0,0,1,0,0,0
1974,"Jun 14, 2022 18:55:58.381753000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,231,8,0,0,184,39,3,1,0,1,0,0,0,0
1975,"Jun 14, 2022 18:55:58.381772000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,949,206,134,134,609,0,3,15,0,0,1,0,0,0
1976,"Jun 14, 2022 18:55:59.381779000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,232,8,0,0,184,40,3,1,0,1,0,0,0,0
1977,"Jun 14, 2022 18:55:59.381851000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,950,206,135,135,609,0,3,15,0,0,1,0,0,0
1978,"Jun 14, 2022 18:55:59.623144000 GMT Summer Time",10.0.0.146,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,20,22,0x0800,0x0002,54,1,0,0,0,1,0,1,1,1,0,0,0,0,1
1979,"Jun 14, 2022 18:55:59.623160000 GMT Summer Time",10.0.0.2,10.0.0.146,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,951,207,135,135,609,0,3,15,0,0,0,0,1,0
1980,"Jun 14, 2022 18:56:00.381764000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,233,8,0,0,184,41,3,1,0,1,0,0,0,0
1981,"Jun 14, 2022 18:56:00.381795000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,952,207,136,136,609,0,3,15,0,0,1,0,0,0
1982,"Jun 14, 2022 18:56:00.622320000 GMT Summer Time",10.0.0.2,10.0.0.146,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,953,208,136,136,609,0,3,15,0,0,0,0,1,0
1983,"Jun 14, 2022 18:56:01.381754000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,234,8,0,0,184,42,3,1,0,1,0,0,0,0
1984,"Jun 14, 2022 18:56:01.381774000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,954,208,137,137,609,0,3,15,0,0,1,0,0,0
1985,"Jun 14, 2022 18:56:01.622262000 GMT Summer Time",10.0.0.2,10.0.0.146,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,955,209,137,137,609,0,3,15,0,0,0,0,1,0
1986,"Jun 14, 2022 18:56:02.381802000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,235,8,0,0,184,43,3,1,0,1,0,0,0,0
1987,"Jun 14, 2022 18:56:02.381823000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,956,209,138,138,609,0,3,15,0,0,1,0,0,0
1988,"Jun 14, 2022 18:56:03.381788000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,236,8,0,0,184,44,3,1,0,1,0,0,0,0
1989,"Jun 14, 2022 18:56:03.381807000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,957,209,139,139,609,0,3,15,0,0,1,0,0,0
1990,"Jun 14, 2022 18:56:04.381789000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,237,8,0,0,184,45,3,1,0,1,0,0,0,0
1991,"Jun 14, 2022 18:56:04.381807000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,958,209,140,140,609,0,3,15,0,0,1,0,0,0
1992,"Jun 14, 2022 18:56:04.398539000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ARP,0,0,0x0806,0,42,959,210,140,140,609,0,3,15,0,0,0,0,1,0
1993,"Jun 14, 2022 18:56:04.398816000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,ARP,0,0,0x0806,0,42,238,9,0,0,184,45,3,1,0,0,0,0,1,0
1994,"Jun 14, 2022 18:56:05.381838000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,239,9,0,0,184,46,3,1,0,1,0,0,0,0
1995,"Jun 14, 2022 18:56:05.381872000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,960,210,141,141,609,0,3,15,0,0,1,0,0,0
1996,"Jun 14, 2022 18:56:06.381789000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,240,9,0,0,184,47,3,1,0,1,0,0,0,0
1997,"Jun 14, 2022 18:56:06.381807000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,961,210,142,142,609,0,3,15,0,0,1,0,0,0
1998,"Jun 14, 2022 18:56:07.381789000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,241,9,0,0,184,48,3,1,0,1,0,0,0,0
1999,"Jun 14, 2022 18:56:07.381808000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,962,210,143,143,609,0,3,15,0,0,1,0,0,0
2000,"Jun 14, 2022 18:56:08.381857000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,242,9,0,0,184,49,3,1,0,1,0,0,0,0
2001,"Jun 14, 2022 18:56:08.381878000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,963,210,144,144,609,0,3,15,0,0,1,0,0,0
2002,"Jun 14, 2022 18:56:09.381875000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,243,9,0,0,184,50,3,1,0,1,0,0,0,0
2003,"Jun 14, 2022 18:56:09.381916000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,964,210,145,145,609,0,3,15,0,0,1,0,0,0
2004,"Jun 14, 2022 18:56:10.381862000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,244,9,0,0,184,51,3,1,0,1,0,0,0,0
2005,"Jun 14, 2022 18:56:10.381881000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,965,210,146,146,609,0,3,15,0,0,1,0,0,0
2006,"Jun 14, 2022 18:56:11.381920000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,245,9,0,0,184,52,3,1,0,1,0,0,0,0
2007,"Jun 14, 2022 18:56:11.381955000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,966,210,147,147,609,0,3,15,0,0,1,0,0,0
2008,"Jun 14, 2022 18:56:12.381862000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,246,9,0,0,184,53,3,1,0,1,0,0,0,0
2009,"Jun 14, 2022 18:56:12.381943000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,967,210,148,148,609,0,3,15,0,0,1,0,0,0
2010,"Jun 14, 2022 18:56:13.381861000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,247,9,0,0,184,54,3,1,0,1,0,0,0,0
2011,"Jun 14, 2022 18:56:13.381893000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,968,210,149,149,609,0,3,15,0,0,1,0,0,0
2012,"Jun 14, 2022 18:56:14.381882000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,248,9,0,0,184,55,3,1,0,1,0,0,0,0
2013,"Jun 14, 2022 18:56:14.381914000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,969,210,150,150,609,0,3,15,0,0,1,0,0,0
2014,"Jun 14, 2022 18:56:14.675686000 GMT Summer Time",10.0.0.63,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,20,53,0x0800,0x0002,54,1,0,0,0,1,0,1,1,1,0,0,0,0,1
2015,"Jun 14, 2022 18:56:14.675777000 GMT Summer Time",10.0.0.2,10.0.0.63,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,970,211,150,150,609,0,3,15,0,0,0,0,1,0
2016,"Jun 14, 2022 18:56:15.381863000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,249,9,0,0,184,56,3,1,0,1,0,0,0,0
2017,"Jun 14, 2022 18:56:15.381883000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,971,211,151,151,609,0,3,15,0,0,1,0,0,0
2018,"Jun 14, 2022 18:56:15.674475000 GMT Summer Time",10.0.0.2,10.0.0.63,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,972,212,151,151,609,0,3,15,0,0,0,0,1,0
2019,"Jun 14, 2022 18:56:16.381862000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,250,9,0,0,184,57,3,1,0,1,0,0,0,0
2020,"Jun 14, 2022 18:56:16.381879000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,973,212,152,152,609,0,3,15,0,0,1,0,0,0
2021,"Jun 14, 2022 18:56:16.673929000 GMT Summer Time",10.0.0.2,10.0.0.63,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,974,213,152,152,609,0,3,15,0,0,0,0,1,0
2022,"Jun 14, 2022 18:56:17.381862000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,251,9,0,0,184,58,3,1,0,1,0,0,0,0
2023,"Jun 14, 2022 18:56:17.381882000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,975,213,153,153,609,0,3,15,0,0,1,0,0,0
2024,"Jun 14, 2022 18:56:18.381862000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,252,9,0,0,184,59,3,1,0,1,0,0,0,0
2025,"Jun 14, 2022 18:56:18.381882000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,976,213,154,154,609,0,3,15,0,0,1,0,0,0
2026,"Jun 14, 2022 18:56:19.381863000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,253,9,0,0,184,60,3,1,0,1,0,0,0,0
2027,"Jun 14, 2022 18:56:19.381882000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,977,213,155,155,609,0,3,15,0,0,1,0,0,0
2028,"Jun 14, 2022 18:56:20.381863000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,254,9,0,0,184,61,3,1,0,1,0,0,0,0
2029,"Jun 14, 2022 18:56:20.381881000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,978,213,156,156,609,0,3,15,0,0,1,0,0,0
2030,"Jun 14, 2022 18:56:21.381864000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,255,9,0,0,184,62,3,1,0,1,0,0,0,0
2031,"Jun 14, 2022 18:56:21.381884000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,979,213,157,157,609,0,3,15,0,0,1,0,0,0
2032,"Jun 14, 2022 18:56:22.381889000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,256,9,0,0,184,63,3,1,0,1,0,0,0,0
2033,"Jun 14, 2022 18:56:22.381908000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,980,213,158,158,609,0,3,15,0,0,1,0,0,0
2034,"Jun 14, 2022 18:56:23.381910000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,257,9,0,0,184,64,3,1,0,1,0,0,0,0
2035,"Jun 14, 2022 18:56:23.381932000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,981,213,159,159,609,0,3,15,0,0,1,0,0,0
2036,"Jun 14, 2022 18:56:24.381982000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,258,9,0,0,184,65,3,1,0,1,0,0,0,0
2037,"Jun 14, 2022 18:56:24.382001000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,982,213,160,160,609,0,3,15,0,0,1,0,0,0
2038,"Jun 14, 2022 18:56:25.381981000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,259,9,0,0,184,66,3,1,0,1,0,0,0,0
2039,"Jun 14, 2022 18:56:25.382000000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,983,213,161,161,609,0,3,15,0,0,1,0,0,0
2040,"Jun 14, 2022 18:56:26.381982000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,260,9,0,0,184,67,3,1,0,1,0,0,0,0
2041,"Jun 14, 2022 18:56:26.382002000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,984,213,162,162,609,0,3,15,0,0,1,0,0,0
2042,"Jun 14, 2022 18:56:26.731904000 GMT Summer Time",10.0.0.235,10.0.0.2,e2:5b:0e:ae:7b:ab,8e:81:b5:0d:68:3d,TCP,20,67,0x0800,0x0002,54,1,0,0,0,1,0,1,1,1,0,0,0,0,1
2043,"Jun 14, 2022 18:56:26.731938000 GMT Summer Time",10.0.0.2,10.0.0.235,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,985,214,162,162,609,0,3,15,0,0,0,0,1,0
2044,"Jun 14, 2022 18:56:27.381981000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,261,9,0,0,184,68,3,1,0,1,0,0,0,0
2045,"Jun 14, 2022 18:56:27.382000000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,986,214,163,163,609,0,3,15,0,0,1,0,0,0
2046,"Jun 14, 2022 18:56:27.734190000 GMT Summer Time",10.0.0.2,10.0.0.235,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,987,215,163,163,609,0,3,15,0,0,0,0,1,0
2047,"Jun 14, 2022 18:56:28.381994000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,262,9,0,0,184,69,3,1,0,1,0,0,0,0
2048,"Jun 14, 2022 18:56:28.382014000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,988,215,164,164,609,0,3,15,0,0,1,0,0,0
2049,"Jun 14, 2022 18:56:28.734297000 GMT Summer Time",10.0.0.2,10.0.0.235,8e:81:b5:0d:68:3d,ff:ff:ff:ff:ff:ff,ARP,0,0,0x0806,0,42,989,216,164,164,609,0,3,15,0,0,0,0,1,0
2050,"Jun 14, 2022 18:56:29.381982000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,263,9,0,0,184,70,3,1,0,1,0,0,0,0
2051,"Jun 14, 2022 18:56:29.382001000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,990,216,165,165,609,0,3,15,0,0,1,0,0,0
2052,"Jun 14, 2022 18:56:30.381981000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,264,9,0,0,184,71,3,1,0,1,0,0,0,0
2053,"Jun 14, 2022 18:56:30.382000000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,991,216,166,166,609,0,3,15,0,0,1,0,0,0
2054,"Jun 14, 2022 18:56:31.381982000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,265,9,0,0,184,72,3,1,0,1,0,0,0,0
2055,"Jun 14, 2022 18:56:31.382001000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,992,216,167,167,609,0,3,15,0,0,1,0,0,0
2056,"Jun 14, 2022 18:56:32.382005000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,266,9,0,0,184,73,3,1,0,1,0,0,0,0
2057,"Jun 14, 2022 18:56:32.382051000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,993,216,168,168,609,0,3,15,0,0,1,0,0,0
2058,"Jun 14, 2022 18:56:33.381989000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,267,9,0,0,184,74,3,1,0,1,0,0,0,0
2059,"Jun 14, 2022 18:56:33.382021000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,994,216,169,169,609,0,3,15,0,0,1,0,0,0
2060,"Jun 14, 2022 18:56:34.381988000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,268,9,0,0,184,75,3,1,0,1,0,0,0,0
2061,"Jun 14, 2022 18:56:34.382006000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,995,216,170,170,609,0,3,15,0,0,1,0,0,0
2062,"Jun 14, 2022 18:56:35.382015000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,269,9,0,0,184,76,3,1,0,1,0,0,0,0
2063,"Jun 14, 2022 18:56:35.382034000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,996,216,171,171,609,0,3,15,0,0,1,0,0,0
2064,"Jun 14, 2022 18:56:36.381988000 GMT Summer Time",10.0.0.5,10.0.0.2,ea:4c:0a:58:6d:97,8e:81:b5:0d:68:3d,UDP,0,0,0x0800,0,60,270,9,0,0,184,77,3,1,0,1,0,0,0,0
2065,"Jun 14, 2022 18:56:36.382006000 GMT Summer Time",10.0.0.2,10.0.0.5,8e:81:b5:0d:68:3d,ea:4c:0a:58:6d:97,ICMP,0,0,0x0800,0,88,997,216,172,172,609,0,3,15,0,0,1,0,0,0
